edu.smcm.ai.examples.solitaire.spider.Fitness@7f31245a, 0.43828295258340066, 0.02768897778707613, 0.0378945924255476, 0.42633512550568775, 0.30985334975987344, 0.25054601280235334, 0.03904911491269203, 0.003706569208252297, 0.9991428077053779, 
edu.smcm.ai.examples.solitaire.spider.Fitness@6d6f6e28, 0.12935372219716035, 0.02768897778707613, 0.0378945924255476, 0.18895700022888728, 0.29503695764081705, 0.25054601280235334, 0.03904911491269203, 0.003706569208252297, 0.9991428077053779, 
edu.smcm.ai.examples.solitaire.spider.Fitness@135fbaa4, 0.4692739099433191, 0.02768897778707613, 0.0378945924255476, 0.42633512550568775, 0.29503695764081705, 0.25054601280235334, 0.03904911491269203, 0.003706569208252297, 0.9991428077053779, 
edu.smcm.ai.examples.solitaire.spider.Fitness@45ee12a7, 0.08230631588250781, 0.02768897778707613, 0.0378945924255476, 0.7391233751785011, 0.29503695764081705, 0.25054601280235334, 0.03904911491269203, 0.003706569208252297, 0.9991428077053779, 
edu.smcm.ai.examples.solitaire.spider.Fitness@330bedb4, 0.08230631588250781, 0.02768897778707613, 0.0378945924255476, 0.5008257567924715, 0.29503695764081705, 0.25054601280235334, 0.03904911491269203, 0.003706569208252297, 0.9991428077053779, 
edu.smcm.ai.examples.solitaire.spider.Fitness@2503dbd3, 0.43828295258340066, 0.02768897778707613, 0.0378945924255476, 0.33227287679975515, 0.30985334975987344, 0.25054601280235334, 0.03904911491269203, 0.003706569208252297, 0.9991428077053779, 
edu.smcm.ai.examples.solitaire.spider.Fitness@4b67cf4d, 0.12935372219716035, 0.02768897778707613, 0.0378945924255476, 0.33227287679975515, 0.29503695764081705, 0.25054601280235334, 0.03904911491269203, 0.003706569208252297, 0.9991428077053779, 
edu.smcm.ai.examples.solitaire.spider.Fitness@7ea987ac, 0.43828295258340066, 0.02768897778707613, 0.0378945924255476, 0.42633512550568775, 0.30985334975987344, 0.25054601280235334, 0.03904911491269203, 0.003706569208252297, 0.9991428077053779, 
edu.smcm.ai.examples.solitaire.spider.Fitness@12a3a380, 0.12935372219716035, 0.02768897778707613, 0.0378945924255476, 0.18895700022888728, 0.29503695764081705, 0.25054601280235334, 0.03904911491269203, 0.003706569208252297, 0.9991428077053779, 
edu.smcm.ai.examples.solitaire.spider.Fitness@29453f44, 0.12935372219716035, 0.02768897778707613, 0.0378945924255476, 0.33227287679975515, 0.29503695764081705, 0.25054601280235334, 0.03904911491269203, 0.003706569208252297, 0.9991428077053779, 
edu.smcm.ai.examples.solitaire.spider.Fitness@5cad8086, 0.7751534114087112, 0.02768897778707613, 0.0378945924255476, 0.42633512550568775, 0.29503695764081705, 0.25054601280235334, 0.03904911491269203, 0.003706569208252297, 0.9991428077053779, 
edu.smcm.ai.examples.solitaire.spider.Fitness@6e0be858, 0.43828295258340066, 0.02768897778707613, 0.0378945924255476, 0.42633512550568775, 0.29503695764081705, 0.25054601280235334, 0.03904911491269203, 0.003706569208252297, 0.9991428077053779, 
edu.smcm.ai.examples.solitaire.spider.Fitness@61bbe9ba, 0.4692739099433191, 0.02768897778707613, 0.0378945924255476, 0.42633512550568775, 0.29503695764081705, 0.25054601280235334, 0.03904911491269203, 0.003706569208252297, 0.9991428077053779, 
edu.smcm.ai.examples.solitaire.spider.Fitness@610455d6, 0.9769124232872527, 0.02768897778707613, 0.0378945924255476, 0.33227287679975515, 0.29503695764081705, 0.25054601280235334, 0.03904911491269203, 0.003706569208252297, 0.9991428077053779, 
edu.smcm.ai.examples.solitaire.spider.Fitness@511d50c0, 0.43828295258340066, 0.07819335806291494, 0.0378945924255476, 0.42633512550568775, 0.30985334975987344, 0.25054601280235334, 0.03904911491269203, 0.003706569208252297, 0.9991428077053779, 
edu.smcm.ai.examples.solitaire.spider.Fitness@60e53b93, 0.08230631588250781, 0.07819335806291494, 0.0378945924255476, 0.33227287679975515, 0.29503695764081705, 0.25054601280235334, 0.03904911491269203, 0.003706569208252297, 0.9991428077053779, 
edu.smcm.ai.examples.solitaire.spider.Fitness@5e2de80c, 0.43828295258340066, 0.02768897778707613, 0.0378945924255476, 0.42633512550568775, 0.30985334975987344, 0.25054601280235334, 0.03904911491269203, 0.003706569208252297, 0.9991428077053779, 
edu.smcm.ai.examples.solitaire.spider.Fitness@1d44bcfa, 0.43828295258340066, 0.02768897778707613, 0.0378945924255476, 0.42633512550568775, 0.30985334975987344, 0.25054601280235334, 0.03904911491269203, 0.003706569208252297, 0.9991428077053779, 
edu.smcm.ai.examples.solitaire.spider.Fitness@266474c2, 0.9033691030837573, 0.02768897778707613, 0.0378945924255476, 0.33227287679975515, 0.29503695764081705, 0.25054601280235334, 0.03904911491269203, 0.003706569208252297, 0.9991428077053779, 
edu.smcm.ai.examples.solitaire.spider.Fitness@6f94fa3e, 0.08230631588250781, 0.09531414652549441, 0.0378945924255476, 0.42633512550568775, 0.29503695764081705, 0.25054601280235334, 0.03904911491269203, 0.003706569208252297, 0.9991428077053779, 
edu.smcm.ai.examples.solitaire.spider.Fitness@5e481248, 0.43828295258340066, 0.02768897778707613, 0.0378945924255476, 0.9305766768115692, 0.29503695764081705, 0.25054601280235334, 0.03904911491269203, 0.003706569208252297, 0.9991428077053779, 
edu.smcm.ai.examples.solitaire.spider.Fitness@66d3c617, 0.9769124232872527, 0.02768897778707613, 0.0378945924255476, 0.9305766768115692, 0.29503695764081705, 0.25054601280235334, 0.03904911491269203, 0.003706569208252297, 0.9991428077053779, 
